,target,log2FoldChange
897,ENSMUSG00000053819,0.9882495208319559
898,ENSMUSG00000053931,0.588526143045393
903,ENSMUSG00000054414,-0.366387019513795
904,ENSMUSG00000054435,4.09836081850267
905,ENSMUSG00000054499,-0.347198042217374
907,ENSMUSG00000054920,-0.266399727927962
908,ENSMUSG00000055067,-0.26074366432307
909,ENSMUSG00000055116,0.40312769789965397
910,ENSMUSG00000055421,4.20264777572062
912,ENSMUSG00000056004,1.03439596268575
913,ENSMUSG00000056091,0.7227774421438231
914,ENSMUSG00000056220,-0.342687999363114
915,ENSMUSG00000056536,-0.216673174021459
916,ENSMUSG00000056592,0.3610942518557221
917,ENSMUSG00000056917,0.385022252121252
919,ENSMUSG00000057098,0.20650813334740697
920,ENSMUSG00000057606,0.8569267722700908
921,ENSMUSG00000057729,-0.46416123921874797
923,ENSMUSG00000057897,1.2597385019796499
924,ENSMUSG00000057963,0.324634233840398
926,ENSMUSG00000058093,0.6063335881850009
928,ENSMUSG00000058569,-0.257774904865867
929,ENSMUSG00000058624,-0.808295558892769
931,ENSMUSG00000058794,-0.22795540515505103
933,ENSMUSG00000059305,1.4783011234919798
935,ENSMUSG00000059648,2.16862997650318
936,ENSMUSG00000059708,0.9493403775807651
937,ENSMUSG00000059742,-0.748666915705883
940,ENSMUSG00000059878,0.269818627271674
942,ENSMUSG00000059994,1.00191804126113
943,ENSMUSG00000060131,-0.25806751263334
944,ENSMUSG00000060275,-0.7679482655358391
945,ENSMUSG00000060568,1.33349350711451
946,ENSMUSG00000060743,0.23825034827282898
947,ENSMUSG00000060791,0.32105920739464
948,ENSMUSG00000061086,1.5271989314979
950,ENSMUSG00000061132,1.29117919436176
952,ENSMUSG00000061311,0.6771328465510179
953,ENSMUSG00000061414,0.5367262292893
954,ENSMUSG00000061859,1.6233124571400401
955,ENSMUSG00000061887,0.38057326763334104
956,ENSMUSG00000061983,-0.30263600858961
957,ENSMUSG00000062075,-0.210876791479673
958,ENSMUSG00000062082,-0.803656418692831
959,ENSMUSG00000062585,-0.70793876881851
960,ENSMUSG00000062901,0.242406223611249
961,ENSMUSG00000063450,0.30122114863007
962,ENSMUSG00000063884,-0.231457056470579
963,ENSMUSG00000063904,-0.212917171911138
965,ENSMUSG00000064215,0.27875261638775894
966,ENSMUSG00000064262,2.7996629780122797
967,ENSMUSG00000064373,0.28870946508102197
968,ENSMUSG00000065304,-1.07943408078701
969,ENSMUSG00000066026,0.7083223936272529
973,ENSMUSG00000066621,0.514226174172475
974,ENSMUSG00000066672,0.859814651827403
975,ENSMUSG00000066677,2.35623195576574
977,ENSMUSG00000067071,0.42715531273445206
978,ENSMUSG00000067377,1.5098897552760198
982,ENSMUSG00000068040,-0.26178902585874303
983,ENSMUSG00000068129,-0.28337295215584996
984,ENSMUSG00000068417,2.31161004664696
985,ENSMUSG00000068735,0.321665671647942
986,ENSMUSG00000069273,-0.409516722943607
987,ENSMUSG00000069516,-0.529680065343465
989,ENSMUSG00000069769,0.26955937570587096
991,ENSMUSG00000069833,1.1542800536722502
993,ENSMUSG00000070476,-0.42823491983741296
994,ENSMUSG00000070601,-1.22159836392005
995,ENSMUSG00000070709,1.27296090047278
996,ENSMUSG00000070923,0.22418364276081598
997,ENSMUSG00000070953,-0.239147424849793
999,ENSMUSG00000071342,0.794644824174426
1000,ENSMUSG00000071379,0.26417993484053104
1001,ENSMUSG00000071454,-0.288110633406451
1004,ENSMUSG00000071713,-0.348702091774951
1005,ENSMUSG00000072115,1.1950041421278
1007,ENSMUSG00000072663,1.10801371065722
1008,ENSMUSG00000072889,-0.381599327831866
1009,ENSMUSG00000072949,-0.3909276764315
1011,ENSMUSG00000074063,-1.8375094048401601
1012,ENSMUSG00000074129,0.24206751749366198
1014,ENSMUSG00000074305,0.482843276252947
1015,ENSMUSG00000074340,1.4380727740836001
1016,ENSMUSG00000074364,1.6054573047575602
1017,ENSMUSG00000074570,0.7256463281060781
1019,ENSMUSG00000075408,0.43598299121986894
1020,ENSMUSG00000076533,0.622616510029119
1021,ENSMUSG00000076617,1.62475591895266
1022,ENSMUSG00000076677,0.717582487799263
1023,ENSMUSG00000078517,-0.22451264946785898
1025,ENSMUSG00000078994,0.9610830814563299
1027,ENSMUSG00000079481,-0.570077267544043
1030,ENSMUSG00000079553,-0.456789296386696
1032,ENSMUSG00000079644,-1.6840718691440701
1033,ENSMUSG00000079652,1.4868810468770801
1034,ENSMUSG00000079834,0.428123821413659
1035,ENSMUSG00000081534,-0.3139536957755589
1036,ENSMUSG00000081817,-0.7365685488770392
1037,ENSMUSG00000082057,0.7918772721140601
1039,ENSMUSG00000084399,1.0292256985305999
1041,ENSMUSG00000084956,-0.6487927568539069
1042,ENSMUSG00000085110,-1.02320475613131
1043,ENSMUSG00000085264,-0.769041400483543
1044,ENSMUSG00000085784,0.336854261119385
1045,ENSMUSG00000085823,0.503265013463741
1046,ENSMUSG00000085936,0.71339912212709
1047,ENSMUSG00000086843,1.54892035605954
1048,ENSMUSG00000086938,0.7590323475887099
1049,ENSMUSG00000087201,-0.627969393683937
1050,ENSMUSG00000087364,4.31569721028154
1051,ENSMUSG00000087452,1.10755500940478
1055,ENSMUSG00000089862,-0.518106621686714
1056,ENSMUSG00000090019,1.52292998205848
1057,ENSMUSG00000090272,0.690146691166026
1058,ENSMUSG00000090698,1.1542958100120801
1059,ENSMUSG00000091387,-0.37322575781556705
1060,ENSMUSG00000092051,1.12479110957009
1061,ENSMUSG00000093594,-0.378394020716139
1062,ENSMUSG00000093896,2.40742534092437
1063,ENSMUSG00000094075,2.4680442027600495
1064,ENSMUSG00000094124,3.05955248670472
1065,ENSMUSG00000094689,3.37980709349037
1066,ENSMUSG00000095127,2.11981406762155
1068,ENSMUSG00000095677,0.513508993015581
1069,ENSMUSG00000096020,3.47178771147141
1070,ENSMUSG00000096054,0.44171132787921996
1071,ENSMUSG00000096326,1.4626811053939799
1072,ENSMUSG00000096452,1.8010026433862099
1073,ENSMUSG00000096499,1.42962097734518
1075,ENSMUSG00000096986,-0.5308484262471911
1076,ENSMUSG00000097177,-0.7036040964038379
1077,ENSMUSG00000097234,-0.39513571185108604
1078,ENSMUSG00000097442,-1.31853383718461
1079,ENSMUSG00000097705,0.5065332512955271
1080,ENSMUSG00000097769,-0.23514629687664498
1081,ENSMUSG00000097971,-0.2600319478697
1082,ENSMUSG00000098112,-0.245676312655755
1083,ENSMUSG00000098206,0.584545423720063
1085,ENSMUSG00000101823,1.12303898074223
1087,ENSMUSG00000102212,0.7940350507688259
1088,ENSMUSG00000102277,0.7117787571776322
1089,ENSMUSG00000102281,1.2000945974993797
1090,ENSMUSG00000102509,0.6751654539789079
1091,ENSMUSG00000102644,0.7606470535865949
1092,ENSMUSG00000102744,1.7073290934858
1093,ENSMUSG00000102762,-0.9580029707271389
1094,ENSMUSG00000102813,0.5836942068168229
1095,ENSMUSG00000102973,1.28140852199855
1096,ENSMUSG00000103038,0.8298290960546851
1097,ENSMUSG00000103168,3.20245230443967
1099,ENSMUSG00000103290,0.5612983679399711
1100,ENSMUSG00000103427,0.42823091786153794
1101,ENSMUSG00000103609,2.6247141883185097
1102,ENSMUSG00000103706,0.511611398937788
1105,ENSMUSG00000104571,1.42589158704641
1106,ENSMUSG00000104590,1.43337952051589
1107,ENSMUSG00000105123,1.11766396933716
1108,ENSMUSG00000105199,-0.641530372829783
1109,ENSMUSG00000105289,-1.7791123054520401
1110,ENSMUSG00000105378,1.5157858398304098
1111,ENSMUSG00000105553,1.26719748112067
1112,ENSMUSG00000105652,-0.404715534912702
1113,ENSMUSG00000105757,3.5570490993237
1114,ENSMUSG00000105987,-0.23575100329782
1116,ENSMUSG00000106041,3.9605346009415494
1117,ENSMUSG00000106387,1.4013891239918301
1118,ENSMUSG00000106475,0.493042616292336
1119,ENSMUSG00000106798,1.40351935075147
1120,ENSMUSG00000107286,0.984783538133041
1122,ENSMUSG00000108814,2.61482976668773
1125,ENSMUSG00000110958,0.83306535167926
1126,ENSMUSG00000111005,1.01986362036176
1127,ENSMUSG00000111496,0.8537446830388141
1129,ENSMUSG00000112082,2.33985178150767
1130,ENSMUSG00000112805,1.0173153917074
1131,ENSMUSG00000112900,2.21643681877593
1132,ENSMUSG00000113183,0.48859113711261204
1133,ENSMUSG00000114362,-1.05923098053303
1134,ENSMUSG00000115338,1.10352548192959
1136,ENSMUSG00000116927,0.758273702626104
1143,ENSMUSG00000034667,-0.24829729228228503
1144,ENSMUSG00000039167,0.255006572220584
1145,ENSMUSG00000042215,-0.28490428364750703
1149,ENSMUSG00000000682,0.29128774645126504
1154,ENSMUSG00000002997,-0.30309303415557
1155,ENSMUSG00000003746,-0.329365732876989
1156,ENSMUSG00000004612,0.5409312229041771
1161,ENSMUSG00000005514,-0.219245962686355
1162,ENSMUSG00000005800,-0.7408576277686991
1163,ENSMUSG00000008496,0.548384647903251
1164,ENSMUSG00000009350,0.293490178284008
1166,ENSMUSG00000011831,-0.323871628146056
1167,ENSMUSG00000014496,-0.301222806906337
1168,ENSMUSG00000015711,-0.373666098334878
1170,ENSMUSG00000016534,-0.23936939754359302
1171,ENSMUSG00000017002,0.37831594325580203
1172,ENSMUSG00000017132,0.425725855160997
1175,ENSMUSG00000019302,-0.296444336942552
1176,ENSMUSG00000019790,-0.20706550151340697
1178,ENSMUSG00000020326,-0.315285057585101
1181,ENSMUSG00000020743,0.38455437558791294
1186,ENSMUSG00000022309,-0.208932150749561
1187,ENSMUSG00000022571,-0.23663330644621103
1188,ENSMUSG00000022817,-0.36077687750716203
1193,ENSMUSG00000024068,-0.345954968130222
1194,ENSMUSG00000024150,-0.29808190286732
1195,ENSMUSG00000024253,-0.41510412222461
1197,ENSMUSG00000024424,-0.597048846040185
1198,ENSMUSG00000024899,-0.7477315719326508
1200,ENSMUSG00000025014,0.473144375633803
1201,ENSMUSG00000025059,-0.383380129690789
1204,ENSMUSG00000025161,0.525806500484863
1210,ENSMUSG00000026177,-0.21127210905150398
1211,ENSMUSG00000026187,-0.5580228906053181
1212,ENSMUSG00000026768,0.623742400437195
1214,ENSMUSG00000027435,0.21586475693494298
1215,ENSMUSG00000028214,0.779584328362495
1220,ENSMUSG00000029553,-0.681108872375762
1221,ENSMUSG00000029648,0.321350997879764
1222,ENSMUSG00000030142,-0.314530567211742
1225,ENSMUSG00000031584,-0.303100278506292
1228,ENSMUSG00000032374,0.20302422524920602
1232,ENSMUSG00000034595,0.29508541891300105
1233,ENSMUSG00000034652,-0.6767630876480479
1234,ENSMUSG00000036256,0.66437581546515
1237,ENSMUSG00000037580,0.24904984560151897
1240,ENSMUSG00000037725,-0.326091452802021
1241,ENSMUSG00000037759,0.35560817233576597
1242,ENSMUSG00000037966,-0.36859384474798706
1243,ENSMUSG00000038370,-0.470745089734306
1245,ENSMUSG00000039126,-0.339866557109101
1246,ENSMUSG00000039145,0.445434118997707
1248,ENSMUSG00000039167,0.26083814764521396
1251,ENSMUSG00000041444,0.39039275991984396
1252,ENSMUSG00000041538,0.30626232981485696
1254,ENSMUSG00000042207,0.2425723784922
1255,ENSMUSG00000043008,0.7287832551754201
1257,ENSMUSG00000045730,-0.431876844516493
1258,ENSMUSG00000045826,0.37933953215176003
1260,ENSMUSG00000049723,-0.252933636459715
1262,ENSMUSG00000050555,0.5403971117116021
1263,ENSMUSG00000051124,0.307304929535323
1264,ENSMUSG00000051159,-0.267272275548433
1267,ENSMUSG00000054619,-0.716100120016433
1268,ENSMUSG00000055653,0.32693303188653194
1271,ENSMUSG00000056999,-0.23952130611789998
1273,ENSMUSG00000058794,0.43222001640400104
1274,ENSMUSG00000059852,-0.454000845330368
1277,ENSMUSG00000062151,-0.384289850676134
1278,ENSMUSG00000063406,-0.204159837014042
1279,ENSMUSG00000063524,0.21189013967378895
1284,ENSMUSG00000067377,0.603456638319813
1285,ENSMUSG00000067780,-0.845155797384174
1286,ENSMUSG00000069208,-0.6015119797433621
1287,ENSMUSG00000069516,-0.3726698563038421
1288,ENSMUSG00000070565,0.340843412774659
1290,ENSMUSG00000072889,-0.38346652969231704
1292,ENSMUSG00000081534,-0.232994962016761
1293,ENSMUSG00000085603,0.37318395469838106
1295,ENSMUSG00000093930,0.26067545991807395
1296,ENSMUSG00000096054,0.340478347251385
1298,ENSMUSG00000098112,-0.33497177529568395
1299,ENSMUSG00000105652,-0.616311735921828
1300,ENSMUSG00000115338,0.257433893257531
1306,ENSMUSG00000000594,-0.24570494240833898
1308,ENSMUSG00000000811,-0.44726638000113
1309,ENSMUSG00000000982,0.548261580311363
1311,ENSMUSG00000001123,-0.49948791035614093
1312,ENSMUSG00000001173,-0.302142356592769
1313,ENSMUSG00000001281,0.8314427058776981
1314,ENSMUSG00000001366,-0.241326992615232
1325,ENSMUSG00000003500,-0.26114351327961705
1328,ENSMUSG00000003882,-0.934647840980971
1329,ENSMUSG00000003949,-0.444495994052875
1330,ENSMUSG00000003992,-0.204548845531782
1331,ENSMUSG00000004113,-0.873918004214461
1333,ENSMUSG00000004266,0.35357175345724895
1334,ENSMUSG00000004609,-0.229678399165037
1335,ENSMUSG00000004698,-0.275362590341407
1336,ENSMUSG00000004709,-0.31228661962500104
1341,ENSMUSG00000004936,-0.25519917091256
1342,ENSMUSG00000004952,0.580768267455723
1344,ENSMUSG00000005672,-0.476987264011183
1347,ENSMUSG00000006179,0.22431274343819702
1354,ENSMUSG00000006589,0.207631069990985
1357,ENSMUSG00000007817,-0.22314101773757603
1358,ENSMUSG00000007908,-0.238353122822625
1360,ENSMUSG00000008398,0.33266795217149603
1361,ENSMUSG00000009350,-0.699594870278334
1362,ENSMUSG00000009378,0.567784554409347
1368,ENSMUSG00000011148,-0.324610255164835
1369,ENSMUSG00000013846,0.6028792494301829
1372,ENSMUSG00000014956,0.270435641230558
1376,ENSMUSG00000015619,-0.316721602020111
1379,ENSMUSG00000015672,0.250220737859243
1381,ENSMUSG00000015980,-0.7655101205576851
1382,ENSMUSG00000017167,1.1186278500361002
1383,ENSMUSG00000017188,0.25945602412690605
1384,ENSMUSG00000017493,-0.25062371805495604
1385,ENSMUSG00000017707,-0.262610694995557
1392,ENSMUSG00000019790,-0.30107324634767896
1394,ENSMUSG00000019841,-0.287662119834964
1395,ENSMUSG00000019854,-0.5158597870674461
1396,ENSMUSG00000019876,0.27766982921742894
1398,ENSMUSG00000019947,0.27586829438213395
1402,ENSMUSG00000020027,-0.469657801014663
1405,ENSMUSG00000020167,-0.30203876858180895
1407,ENSMUSG00000020308,-0.31068118338137607
1409,ENSMUSG00000020323,-0.675178383268148
1414,ENSMUSG00000020561,-0.284574706241081
1418,ENSMUSG00000020592,-0.45279845649297795
1425,ENSMUSG00000020798,-0.33798412760739094
1431,ENSMUSG00000021196,-0.24052657862119897
1432,ENSMUSG00000021228,-0.333678545225656
1433,ENSMUSG00000021265,-0.512916044556465
1436,ENSMUSG00000021549,-0.20527695862448603
1437,ENSMUSG00000021646,-0.329898702070469
1438,ENSMUSG00000021703,0.46017350482614294
1440,ENSMUSG00000021730,1.28445882610386
1441,ENSMUSG00000021732,1.98564362852044
1442,ENSMUSG00000021733,-0.315879621270422
1444,ENSMUSG00000021890,-0.286063528579351
1445,ENSMUSG00000021936,-0.25923684128931795
1449,ENSMUSG00000022075,0.24796898842411202
1450,ENSMUSG00000022102,-0.251394918141008
1451,ENSMUSG00000022103,-0.7342267865376579
1453,ENSMUSG00000022157,-0.618500925040056
1454,ENSMUSG00000022195,0.239576697114904
1459,ENSMUSG00000022565,0.273363941109375
1460,ENSMUSG00000022587,-0.225980559284435
1463,ENSMUSG00000022686,0.7627246383254549
1466,ENSMUSG00000022793,0.207504991004202
1471,ENSMUSG00000023927,-0.30063729763992403
1474,ENSMUSG00000024034,-0.602209768568795
1475,ENSMUSG00000024050,-0.252604947078624
1476,ENSMUSG00000024056,0.23515464235370398
1477,ENSMUSG00000024078,0.267675242169349
1481,ENSMUSG00000024269,0.45451293423447
1483,ENSMUSG00000024353,-0.9907478431303031
1484,ENSMUSG00000024401,0.8726174987191508
1485,ENSMUSG00000024601,-0.346705690672831
1492,ENSMUSG00000024899,0.496000063544948
1495,ENSMUSG00000025014,-0.7834271882596441
1497,ENSMUSG00000025104,-0.611910093235375
1500,ENSMUSG00000025324,-0.33349546193042795
1504,ENSMUSG00000025724,0.208857800776214
1505,ENSMUSG00000025790,-0.637777855443799
1506,ENSMUSG00000025791,-0.260566648795458
1508,ENSMUSG00000025810,0.412691302324456
1512,ENSMUSG00000025932,-0.277863529791615
1514,ENSMUSG00000026004,-0.255167057429002
1517,ENSMUSG00000026116,-0.33344040945194
1523,ENSMUSG00000026317,0.762768139377245
1525,ENSMUSG00000026358,-0.495438884343261
1530,ENSMUSG00000026737,-0.22955811167957
1532,ENSMUSG00000026768,-0.983052098837422
1533,ENSMUSG00000026833,-0.5401988140676429
1534,ENSMUSG00000026857,0.351852991966812
1536,ENSMUSG00000026880,-0.417810643406024
1542,ENSMUSG00000027219,-0.420083825971813
1543,ENSMUSG00000027227,0.272896663737295
1544,ENSMUSG00000027248,0.233569900833007
1545,ENSMUSG00000027339,-0.33126868490731
1547,ENSMUSG00000027452,-0.4139617238151839
1548,ENSMUSG00000027562,0.332702437143094
1553,ENSMUSG00000027822,-0.37971354074619396
1554,ENSMUSG00000027858,-0.344103388178613
1556,ENSMUSG00000028134,-0.44423539817154706
1561,ENSMUSG00000028385,-0.275431378539505
1563,ENSMUSG00000028525,-0.23194412325047198
1564,ENSMUSG00000028527,-1.70253888970737
1565,ENSMUSG00000028599,-0.302407983906917
1566,ENSMUSG00000028645,-0.407455543240239
1567,ENSMUSG00000028678,0.325275971139875
1570,ENSMUSG00000028799,-0.32098861946428303
1572,ENSMUSG00000028883,0.424054710721032
1573,ENSMUSG00000028899,0.41887838767965896
1575,ENSMUSG00000028970,0.529089417682239
1576,ENSMUSG00000028975,-0.33549845874862605
1579,ENSMUSG00000029093,-0.989864386683737
1582,ENSMUSG00000029127,0.4419644079140329
1584,ENSMUSG00000029304,1.08583053690909
1585,ENSMUSG00000029322,0.241504090585809
1588,ENSMUSG00000029468,1.51079989901158
1589,ENSMUSG00000029513,-0.28378352797909195
1590,ENSMUSG00000029553,0.7990369847785601
1591,ENSMUSG00000029625,-0.250830005926935
1592,ENSMUSG00000029629,-0.239357255602589
1597,ENSMUSG00000029822,0.49582467490734006
1598,ENSMUSG00000029823,-0.20022217140514803
1599,ENSMUSG00000029860,-0.252814969347448
1603,ENSMUSG00000030077,0.319018708404293
1604,ENSMUSG00000030094,-0.376509959145271
1605,ENSMUSG00000030123,-0.262356580162755
1613,ENSMUSG00000030671,-0.449362998043577
1621,ENSMUSG00000030839,0.25599859259596897
1622,ENSMUSG00000030930,-0.6037374638338161
1627,ENSMUSG00000031400,0.300261381219677
1628,ENSMUSG00000031451,-0.943134542343504
1630,ENSMUSG00000031482,-0.429899222201209
1632,ENSMUSG00000031529,-0.21164070037390198
1634,ENSMUSG00000031563,-0.295174920215358
1636,ENSMUSG00000031613,1.35612289624054
1637,ENSMUSG00000031616,-0.570878089318227
1638,ENSMUSG00000031628,-0.214703308100367
1640,ENSMUSG00000031637,-1.11618217138406
1641,ENSMUSG00000031684,-0.260108620446626
1642,ENSMUSG00000031722,0.7583326566254031
1643,ENSMUSG00000031785,-0.380436576533977
1644,ENSMUSG00000031903,0.341024093792078
1648,ENSMUSG00000031995,-0.47236266720160297
1649,ENSMUSG00000032076,1.03262548460028
1650,ENSMUSG00000032086,-0.260275775820496
1653,ENSMUSG00000032202,-0.447057813078517
1655,ENSMUSG00000032231,0.22596525327189398
1656,ENSMUSG00000032265,-0.43775488748335795
1659,ENSMUSG00000032374,-0.40708396580518796
1662,ENSMUSG00000032411,-0.321698578398205
1668,ENSMUSG00000032661,0.861603849414085
1669,ENSMUSG00000032698,0.209032749985395
1675,ENSMUSG00000033192,-0.309522094256213
1677,ENSMUSG00000033530,0.35018179317953496
1682,ENSMUSG00000034156,-0.295499222663416
1687,ENSMUSG00000034377,0.41303222923275607
1689,ENSMUSG00000034480,0.368432266323422
1692,ENSMUSG00000034659,0.27035319138721897
1693,ENSMUSG00000034663,-0.489718812861032
1695,ENSMUSG00000034792,-0.428447184622264
1697,ENSMUSG00000034903,0.7322765655624559
1698,ENSMUSG00000035069,0.327532944618951
1699,ENSMUSG00000035105,-0.48583111569538706
1701,ENSMUSG00000035268,-0.23494730240033898
1705,ENSMUSG00000035851,-0.293671635978553
1709,ENSMUSG00000036356,-0.304124798989993
1711,ENSMUSG00000036606,0.305798320775713
1714,ENSMUSG00000036817,0.237588144109453
1716,ENSMUSG00000036944,-0.687362486502037
1719,ENSMUSG00000037242,-0.23591447081418898
1722,ENSMUSG00000037366,-0.33167901213099604
1724,ENSMUSG00000037386,0.37574380420708997
1726,ENSMUSG00000037580,-0.3477763195341189
1728,ENSMUSG00000037818,-1.15955895264999
1730,ENSMUSG00000037913,0.4066397017959721
1731,ENSMUSG00000037999,0.436737425737765
1732,ENSMUSG00000038151,-0.583515982035172
1733,ENSMUSG00000038291,-0.281636749788264
1734,ENSMUSG00000038332,0.294536019166902
1735,ENSMUSG00000038370,0.523556703131844
1736,ENSMUSG00000038393,-0.514202711013481
1737,ENSMUSG00000038481,-0.33768184475129803
1739,ENSMUSG00000038578,-0.26253455905149603
1740,ENSMUSG00000038604,-0.442907262905415
1744,ENSMUSG00000038679,0.20490426394989003
1746,ENSMUSG00000039109,-0.7432822145704499
1747,ENSMUSG00000039153,-0.24203848188719299
